id,channel,raw_text,language,label,source
uci-00972,SMS,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",en,0,uci_sms_spam
uci-00973,SMS,"Haha awesome, omw back now then",en,0,uci_sms_spam
uci-00974,SMS,Yup i thk so until e shop closes lor.,en,0,uci_sms_spam
uci-00975,SMS,what is your account number?,en,0,uci_sms_spam
uci-00976,SMS,Eh u send wrongly lar...,en,0,uci_sms_spam
uci-00977,SMS,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya,en,0,uci_sms_spam
uci-00978,SMS,Ok i shall talk to him,en,0,uci_sms_spam
uci-00979,SMS,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,en,0,uci_sms_spam
uci-00980,SMS,Hey you can pay. With salary de. Only  &lt;#&gt; .,en,0,uci_sms_spam
uci-00981,SMS,Another month. I need chocolate weed and alcohol.,en,0,uci_sms_spam
uci-00982,SMS,If he started searching he will get job in few days.he have great potential and talent.,en,0,uci_sms_spam
uci-00983,SMS,Reckon need to be in town by eightish to walk from * carpark.,en,0,uci_sms_spam
uci-00984,SMS,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",en,1,uci_sms_spam
uci-00985,SMS,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,en,0,uci_sms_spam
uci-00986,SMS,Yo guess what I just dropped,en,0,uci_sms_spam
uci-00987,SMS,Carlos says he'll be at mu in  &lt;#&gt;  minutes,en,0,uci_sms_spam
uci-00988,SMS,I'm in office now . I will call you  &lt;#&gt;  min:),en,0,uci_sms_spam
uci-00989,SMS,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*",en,0,uci_sms_spam
uci-00990,SMS,"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn",en,0,uci_sms_spam
uci-00991,SMS,Ugh. Gotta drive back to sd from la. My butt is sore.,en,0,uci_sms_spam
uci-00992,SMS,26th OF JULY,en,0,uci_sms_spam
uci-00993,SMS,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,en,0,uci_sms_spam
uci-00994,SMS,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...,en,0,uci_sms_spam
uci-00995,SMS,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,en,0,uci_sms_spam
uci-00996,SMS,"I can't, I don't have her number!",en,0,uci_sms_spam
uci-00997,SMS,Change again... It's e one next to escalator...,en,0,uci_sms_spam
uci-00998,SMS,Yetunde i'm in class can you not run water on it to make it ok. Pls now.,en,0,uci_sms_spam
uci-00999,SMS,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,en,0,uci_sms_spam
uci-01000,SMS,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,en,0,uci_sms_spam
uci-01001,SMS,"Aight will do, thanks again for comin out",en,0,uci_sms_spam
uci-01002,SMS,No..but heard abt tat..,en,0,uci_sms_spam
uci-01003,SMS,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,en,1,uci_sms_spam
uci-01004,SMS,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,en,0,uci_sms_spam
uci-01005,SMS,&lt;#&gt;  am I think? Should say on syllabus,en,0,uci_sms_spam
uci-01006,SMS,Umma. Did she say anything,en,0,uci_sms_spam
uci-01007,SMS,Give me a sec to think think about it,en,0,uci_sms_spam
uci-01008,SMS,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,en,1,uci_sms_spam
uci-01009,SMS,I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,en,0,uci_sms_spam
uci-01010,SMS,"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; .",en,0,uci_sms_spam
uci-01011,SMS,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",en,0,uci_sms_spam
uci-01012,SMS,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,en,0,uci_sms_spam
uci-01013,SMS,"I just got home babe, are you still awake ?",en,0,uci_sms_spam
uci-01014,SMS,I dunno they close oredi not... Ü v ma fan...,en,0,uci_sms_spam
uci-01015,SMS,Just buy a pizza. Meat lovers or supreme. U get to pick.,en,0,uci_sms_spam
uci-01016,SMS,"Ya, told..she was asking wats matter?",en,0,uci_sms_spam
uci-01017,SMS,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",en,0,uci_sms_spam
uci-01018,SMS,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,en,1,uci_sms_spam
uci-01019,SMS,Shall i send that exe to your mail id.,en,0,uci_sms_spam
uci-01020,SMS,Nope watching tv at home... Not going out. V bored...,en,0,uci_sms_spam
uci-01021,SMS,Don know..wait i will check it.,en,0,uci_sms_spam
uci-01022,SMS,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",en,0,uci_sms_spam
uci-01023,SMS,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,en,1,uci_sms_spam
uci-01024,SMS,We still on for tonight?,en,0,uci_sms_spam
uci-01025,SMS,May i call You later Pls,en,0,uci_sms_spam
uci-01026,SMS,Hasn't that been the pattern recently crap weekends?,en,0,uci_sms_spam
uci-01027,SMS,I have a sore throat. It's scratches when I talk,en,0,uci_sms_spam
uci-01028,SMS,Yes da. Any plm at ur office,en,0,uci_sms_spam
uci-01029,SMS,Are you not around or just still asleep? :V,en,0,uci_sms_spam
uci-01030,SMS,"Lol you forgot it eh ? Yes, I'll bring it in babe",en,0,uci_sms_spam
uci-01031,SMS,"Its good, we'll find a way",en,0,uci_sms_spam
uci-01032,SMS,Can not use foreign stamps in this country. Good lecture .,en,0,uci_sms_spam
uci-01033,SMS,Yup bathe liao...,en,0,uci_sms_spam
uci-01034,SMS,HAPPY NEW YEAR MY NO.1 MAN,en,0,uci_sms_spam
uci-01035,SMS,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!",en,0,uci_sms_spam
uci-01036,SMS,ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,en,0,uci_sms_spam
uci-01037,SMS,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",en,0,uci_sms_spam
uci-01038,SMS,"No my blankets are sufficient, thx",en,0,uci_sms_spam
uci-01039,SMS,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt",en,0,uci_sms_spam
uci-01040,SMS,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",en,0,uci_sms_spam
uci-01041,SMS,They just talking thats it de. They wont any other.,en,0,uci_sms_spam
uci-01042,SMS,Today am going to college so am not able to atten the class.,en,0,uci_sms_spam
uci-01043,SMS,I'm in class. Will holla later,en,0,uci_sms_spam
uci-01044,SMS,Easy ah?sen got selected means its good..,en,0,uci_sms_spam
uci-01045,SMS,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?,en,0,uci_sms_spam
uci-01046,SMS,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",en,1,uci_sms_spam
uci-01047,SMS,"Come round, it's .",en,0,uci_sms_spam
uci-01048,SMS,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",en,0,uci_sms_spam
uci-01049,SMS,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",en,1,uci_sms_spam
uci-01050,SMS,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?,en,0,uci_sms_spam
uci-01051,SMS,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,en,1,uci_sms_spam
uci-01052,SMS,Are you available for soiree on June 3rd?,en,0,uci_sms_spam
uci-01053,SMS,Do u noe wat time e place dat sells 4d closes?,en,0,uci_sms_spam
uci-01054,SMS,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished",en,0,uci_sms_spam
uci-01055,SMS,Jay's getting really impatient and belligerent,en,0,uci_sms_spam
uci-01056,SMS,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,en,0,uci_sms_spam
uci-01057,SMS,I'm at work. Please call,en,0,uci_sms_spam
uci-01058,SMS,Then u drive lor.,en,0,uci_sms_spam
uci-01059,SMS,Ard 515 like dat. Y?,en,0,uci_sms_spam
uci-01060,SMS,Tell me they're female :V how're you throwing in? We're deciding what all to get now,en,0,uci_sms_spam
uci-01061,SMS,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,en,1,uci_sms_spam
uci-01062,SMS,I'm working technical support :)voice process.networking field.,en,0,uci_sms_spam
uci-01063,SMS,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,en,0,uci_sms_spam
uci-01064,SMS,Ok. Not sure wh,en,0,uci_sms_spam
